grupo_edad,origen,sexo,year,total,provincia_id
65 y más,Extranjeros,Hombres,2019,1976.0,11
65 y más,Extranjeros,Mujeres,2019,1854.0,11
0-15 años,Españoles,Hombres,2019,39805.0,39
0-15 años,Españoles,Mujeres,2019,38023.0,39
0-15 años,Extranjeros,Hombres,2019,2418.0,39
0-15 años,Extranjeros,Mujeres,2019,2304.0,39
16-64 años,Españoles,Hombres,2019,172824.0,39
16-64 años,Españoles,Mujeres,2019,172213.0,39
16-64 años,Extranjeros,Hombres,2019,12722.0,39
16-64 años,Extranjeros,Mujeres,2019,13869.0,39
65 y más,Españoles,Hombres,2019,53461.0,39
65 y más,Españoles,Mujeres,2019,71969.0,39
65 y más,Extranjeros,Hombres,2019,571.0,39
65 y más,Extranjeros,Mujeres,2019,899.0,39
0-15 años,Españoles,Hombres,2019,40054.0,12
0-15 años,Españoles,Mujeres,2019,37751.0,12
0-15 años,Extranjeros,Hombres,2019,7958.0,12
0-15 años,Extranjeros,Mujeres,2019,7190.0,12
16-64 años,Españoles,Hombres,2019,158876.0,12
16-64 años,Españoles,Mujeres,2019,152625.0,12
16-64 años,Extranjeros,Hombres,2019,31749.0,12
16-64 años,Extranjeros,Mujeres,2019,32546.0,12
65 y más,Españoles,Hombres,2019,47314.0,12
65 y más,Españoles,Mujeres,2019,59231.0,12
65 y más,Extranjeros,Hombres,2019,2126.0,12
65 y más,Extranjeros,Mujeres,2019,2542.0,12
0-15 años,Españoles,Hombres,2019,35791.0,13
0-15 años,Españoles,Mujeres,2019,34087.0,13
0-15 años,Extranjeros,Hombres,2019,2772.0,13
0-15 años,Extranjeros,Mujeres,2019,2608.0,13
16-64 años,Españoles,Hombres,2019,151651.0,13
16-64 años,Españoles,Mujeres,2019,146008.0,13
16-64 años,Extranjeros,Hombres,2019,11486.0,13
16-64 años,Extranjeros,Mujeres,2019,11253.0,13
65 y más,Españoles,Hombres,2019,42885.0,13
65 y más,Españoles,Mujeres,2019,56492.0,13
65 y más,Extranjeros,Hombres,2019,292.0,13
65 y más,Extranjeros,Mujeres,2019,436.0,13
0-15 años,Españoles,Hombres,2019,61585.0,14
0-15 años,Españoles,Mujeres,2019,57948.0,14
0-15 años,Extranjeros,Hombres,2019,1668.0,14
0-15 años,Extranjeros,Mujeres,2019,1593.0,14
16-64 años,Españoles,Hombres,2019,248376.0,14
16-64 años,Españoles,Mujeres,2019,244282.0,14
16-64 años,Extranjeros,Hombres,2019,8107.0,14
16-64 años,Extranjeros,Mujeres,2019,8876.0,14
65 y más,Españoles,Hombres,2019,63664.0,14
65 y más,Españoles,Mujeres,2019,86021.0,14
65 y más,Extranjeros,Hombres,2019,390.0,14
65 y más,Extranjeros,Mujeres,2019,469.0,14
0-15 años,Españoles,Hombres,2019,72128.0,15
0-15 años,Españoles,Mujeres,2019,67916.0,15
0-15 años,Extranjeros,Hombres,2019,2502.0,15
0-15 años,Extranjeros,Mujeres,2019,2349.0,15
16-64 años,Españoles,Hombres,2019,330911.0,15
16-64 años,Españoles,Mujeres,2019,337395.0,15
16-64 años,Extranjeros,Hombres,2019,14500.0,15
16-64 años,Extranjeros,Mujeres,2019,16531.0,15
65 y más,Españoles,Hombres,2019,115501.0,15
65 y más,Españoles,Mujeres,2019,157638.0,15
65 y más,Extranjeros,Hombres,2019,928.0,15
65 y más,Extranjeros,Mujeres,2019,1297.0,15
0-15 años,Españoles,Hombres,2019,11236.0,16
0-15 años,Españoles,Mujeres,2019,10956.0,16
0-15 años,Extranjeros,Hombres,2019,2058.0,16
0-15 años,Extranjeros,Mujeres,2019,1981.0,16
16-64 años,Españoles,Hombres,2019,56430.0,16
16-64 años,Españoles,Mujeres,2019,51754.0,16
16-64 años,Extranjeros,Hombres,2019,8203.0,16
16-64 años,Extranjeros,Mujeres,2019,7872.0,16
65 y más,Españoles,Hombres,2019,20433.0,16
65 y más,Españoles,Mujeres,2019,24949.0,16
65 y más,Extranjeros,Hombres,2019,182.0,16
65 y más,Extranjeros,Mujeres,2019,275.0,16
0-15 años,Españoles,Hombres,2019,52413.0,20
0-15 años,Españoles,Mujeres,2019,49541.0,20
0-15 años,Extranjeros,Hombres,2019,4822.0,20
0-15 años,Extranjeros,Mujeres,2019,4390.0,20
16-64 años,Españoles,Hombres,2019,205401.0,20
16-64 años,Españoles,Mujeres,2019,201907.0,20
16-64 años,Extranjeros,Hombres,2019,21967.0,20
16-64 años,Extranjeros,Mujeres,2019,22471.0,20
65 y más,Españoles,Hombres,2019,68054.0,20
65 y más,Españoles,Mujeres,2019,90965.0,20
65 y más,Extranjeros,Hombres,2019,706.0,20
65 y más,Extranjeros,Mujeres,2019,939.0,20
0-15 años,Españoles,Hombres,2019,54248.0,17
0-15 años,Españoles,Mujeres,2019,51376.0,17
0-15 años,Extranjeros,Hombres,2019,13971.0,17
0-15 años,Extranjeros,Mujeres,2019,13168.0,17
16-64 años,Españoles,Hombres,2019,195944.0,17
16-64 años,Españoles,Mujeres,2019,190175.0,17
16-64 años,Extranjeros,Hombres,2019,59832.0,17
16-64 años,Extranjeros,Mujeres,2019,54906.0,17
65 y más,Españoles,Hombres,2019,56410.0,17
65 y más,Españoles,Mujeres,2019,70583.0,17
65 y más,Extranjeros,Hombres,2019,4893.0,17
65 y más,Extranjeros,Mujeres,2019,5538.0,17
0-15 años,Españoles,Hombres,2019,71218.0,18
0-15 años,Españoles,Mujeres,2019,67243.0,18
0-15 años,Extranjeros,Hombres,2019,4280.0,18
0-15 años,Extranjeros,Mujeres,2019,4016.0,18
16-64 años,Españoles,Hombres,2019,279046.0,18
16-64 años,Españoles,Mujeres,2019,277519.0,18
16-64 años,Extranjeros,Hombres,2019,24732.0,18
16-64 años,Extranjeros,Mujeres,2019,22594.0,18
65 y más,Españoles,Hombres,2019,68599.0,18
65 y más,Españoles,Mujeres,2019,90084.0,18
65 y más,Extranjeros,Hombres,2019,2680.0,18
65 y más,Extranjeros,Mujeres,2019,2667.0,18
0-15 años,Españoles,Hombres,2019,20148.0,19
0-15 años,Españoles,Mujeres,2019,19231.0,19
0-15 años,Extranjeros,Hombres,2019,3151.0,19
0-15 años,Extranjeros,Mujeres,2019,2909.0,19
16-64 años,Españoles,Hombres,2019,75205.0,19
16-64 años,Españoles,Mujeres,2019,70015.0,19
16-64 años,Extranjeros,Hombres,2019,12995.0,19
16-64 años,Extranjeros,Mujeres,2019,12739.0,19
65 y más,Españoles,Hombres,2019,18616.0,19
65 y más,Españoles,Mujeres,2019,21681.0,19
65 y más,Extranjeros,Hombres,2019,419.0,19
65 y más,Extranjeros,Mujeres,2019,653.0,19
0-15 años,Españoles,Hombres,2019,41364.0,21
0-15 años,Españoles,Mujeres,2019,38791.0,21
0-15 años,Extranjeros,Hombres,2019,3145.0,21
0-15 años,Extranjeros,Mujeres,2019,2876.0,21
16-64 años,Españoles,Hombres,2019,158091.0,21
16-64 años,Españoles,Mujeres,2019,153620.0,21
16-64 años,Extranjeros,Hombres,2019,17489.0,21
16-64 años,Extranjeros,Mujeres,2019,19664.0,21
65 y más,Españoles,Hombres,2019,37463.0,21
65 y más,Españoles,Mujeres,2019,47703.0,21
65 y más,Extranjeros,Hombres,2019,861.0,21
65 y más,Extranjeros,Mujeres,2019,803.0,21
0-15 años,Españoles,Hombres,2019,14118.0,22
0-15 años,Españoles,Mujeres,2019,13659.0,22
0-15 años,Extranjeros,Hombres,2019,2214.0,22
0-15 años,Extranjeros,Mujeres,2019,1947.0,22
16-64 años,Españoles,Hombres,2019,61867.0,22
16-64 años,Españoles,Mujeres,2019,56932.0,22
16-64 años,Extranjeros,Hombres,2019,10611.0,22
16-64 años,Extranjeros,Mujeres,2019,9615.0,22
65 y más,Españoles,Hombres,2019,22098.0,22
65 y más,Españoles,Mujeres,2019,26711.0,22
65 y más,Extranjeros,Hombres,2019,320.0,22
65 y más,Extranjeros,Mujeres,2019,369.0,22
0-15 años,Españoles,Hombres,2019,48148.0,23
0-15 años,Españoles,Mujeres,2019,45724.0,23
0-15 años,Extranjeros,Hombres,2019,1105.0,23
0-15 años,Extranjeros,Mujeres,2019,1080.0,23
16-64 años,Españoles,Hombres,2019,205221.0,23
16-64 años,Españoles,Mujeres,2019,198108.0,23
16-64 años,Extranjeros,Hombres,2019,6811.0,23
16-64 años,Extranjeros,Mujeres,2019,5695.0,23
65 y más,Españoles,Hombres,2019,51736.0,23
65 y más,Españoles,Mujeres,2019,69255.0,23
65 y más,Extranjeros,Hombres,2019,335.0,23
65 y más,Extranjeros,Mujeres,2019,346.0,23
0-15 años,Españoles,Hombres,2019,25452.0,24
0-15 años,Españoles,Mujeres,2019,24195.0,24
0-15 años,Extranjeros,Hombres,2019,1426.0,24
0-15 años,Extranjeros,Mujeres,2019,1310.0,24
16-64 años,Españoles,Hombres,2019,135742.0,24
16-64 años,Españoles,Mujeres,2019,132010.0,24
16-64 años,Extranjeros,Hombres,2019,7469.0,24
16-64 años,Extranjeros,Mujeres,2019,8010.0,24
65 y más,Españoles,Hombres,2019,53261.0,24
65 y más,Españoles,Mujeres,2019,70232.0,24
65 y más,Extranjeros,Hombres,2019,394.0,24
65 y más,Extranjeros,Mujeres,2019,500.0,24
0-15 años,Españoles,Hombres,2019,28783.0,25
0-15 años,Españoles,Mujeres,2019,27569.0,25
0-15 años,Extranjeros,Hombres,2019,7067.0,25
0-15 años,Extranjeros,Mujeres,2019,6464.0,25
16-64 años,Españoles,Hombres,2019,113309.0,25
16-64 años,Españoles,Mujeres,2019,107028.0,25
16-64 años,Extranjeros,Hombres,2019,34510.0,25
16-64 años,Extranjeros,Mujeres,2019,26048.0,25
65 y más,Españoles,Hombres,2019,36525.0,25
65 y más,Españoles,Mujeres,2019,46074.0,25
65 y más,Extranjeros,Hombres,2019,684.0,25
65 y más,Extranjeros,Mujeres,2019,869.0,25
0-15 años,Españoles,Hombres,2019,17022.0,27
0-15 años,Españoles,Mujeres,2019,16504.0,27
0-15 años,Extranjeros,Hombres,2019,1046.0,27
0-15 años,Extranjeros,Mujeres,2019,1095.0,27
16-64 años,Españoles,Hombres,2019,93522.0,27
16-64 años,Españoles,Mujeres,2019,92561.0,27
16-64 años,Extranjeros,Hombres,2019,6073.0,27
16-64 años,Extranjeros,Mujeres,2019,5760.0,27
65 y más,Españoles,Hombres,2019,41749.0,27
65 y más,Españoles,Mujeres,2019,53645.0,27
65 y más,Extranjeros,Hombres,2019,274.0,27
65 y más,Extranjeros,Mujeres,2019,336.0,27
0-15 años,Españoles,Hombres,2019,490790.0,28
0-15 años,Españoles,Mujeres,2019,465776.0,28
0-15 años,Extranjeros,Hombres,2019,66003.0,28
0-15 años,Extranjeros,Mujeres,2019,62715.0,28
16-64 años,Españoles,Hombres,2019,1802900.0,28
16-64 años,Españoles,Mujeres,2019,1874951.0,28
16-64 años,Extranjeros,Hombres,2019,337049.0,28
16-64 años,Extranjeros,Mujeres,2019,382171.0,28
65 y más,Españoles,Hombres,2019,477538.0,28
65 y más,Españoles,Mujeres,2019,669620.0,28
65 y más,Extranjeros,Hombres,2019,13032.0,28
65 y más,Extranjeros,Mujeres,2019,20849.0,28
0-15 años,Españoles,Hombres,2019,126511.0,29
0-15 años,Españoles,Mujeres,2019,120099.0,29
0-15 años,Extranjeros,Hombres,2019,16675.0,29
0-15 años,Extranjeros,Mujeres,2019,15696.0,29
16-64 años,Españoles,Hombres,2019,459456.0,29
16-64 años,Españoles,Mujeres,2019,461876.0,29
16-64 años,Extranjeros,Hombres,2019,83671.0,29
16-64 años,Extranjeros,Mujeres,2019,91250.0,29
65 y más,Españoles,Hombres,2019,104967.0,29
65 y más,Españoles,Mujeres,2019,135723.0,29
65 y más,Extranjeros,Hombres,2019,23069.0,29
65 y más,Extranjeros,Mujeres,2019,22792.0,29
0-15 años,Españoles,Hombres,2019,120792.0,30
0-15 años,Españoles,Mujeres,2019,113863.0,30
0-15 años,Extranjeros,Hombres,2019,20754.0,30
0-15 años,Extranjeros,Mujeres,2019,19343.0,30
16-64 años,Españoles,Hombres,2019,417277.0,30
16-64 años,Españoles,Mujeres,2019,411070.0,30
16-64 años,Extranjeros,Hombres,2019,86403.0,30
16-64 años,Extranjeros,Mujeres,2019,70993.0,30
65 y más,Españoles,Hombres,2019,95419.0,30
65 y más,Españoles,Mujeres,2019,124238.0,30
65 y más,Extranjeros,Hombres,2019,6970.0,30
65 y más,Extranjeros,Mujeres,2019,6776.0,30
0-15 años,Españoles,Hombres,2019,49598.0,31
0-15 años,Españoles,Mujeres,2019,47212.0,31
0-15 años,Extranjeros,Hombres,2019,5860.0,31
0-15 años,Extranjeros,Mujeres,2019,5596.0,31
16-64 años,Españoles,Hombres,2019,185837.0,31
16-64 años,Españoles,Mujeres,2019,181003.0,31
16-64 años,Extranjeros,Hombres,2019,25721.0,31
16-64 años,Extranjeros,Mujeres,2019,24996.0,31
65 y más,Españoles,Hombres,2019,55790.0,31
65 y más,Españoles,Mujeres,2019,70555.0,31
65 y más,Extranjeros,Hombres,2019,825.0,31
65 y más,Extranjeros,Mujeres,2019,1221.0,31
0-15 años,Españoles,Hombres,2019,15912.0,32
0-15 años,Españoles,Mujeres,2019,15031.0,32
0-15 años,Extranjeros,Hombres,2019,808.0,32
0-15 años,Extranjeros,Mujeres,2019,806.0,32
16-64 años,Españoles,Hombres,2019,83723.0,32
16-64 años,Españoles,Mujeres,2019,83439.0,32
16-64 años,Extranjeros,Hombres,2019,5431.0,32
16-64 años,Extranjeros,Mujeres,2019,5957.0,32
65 y más,Españoles,Hombres,2019,41100.0,32
65 y más,Españoles,Mujeres,2019,54275.0,32
65 y más,Extranjeros,Hombres,2019,548.0,32
65 y más,Extranjeros,Mujeres,2019,621.0,32
0-15 años,Españoles,Hombres,2019,9313.0,34
0-15 años,Españoles,Mujeres,2019,8824.0,34
0-15 años,Extranjeros,Hombres,2019,637.0,34
0-15 años,Extranjeros,Mujeres,2019,544.0,34
16-64 años,Españoles,Hombres,2019,49271.0,34
16-64 años,Españoles,Mujeres,2019,46324.0,34
16-64 años,Extranjeros,Hombres,2019,2497.0,34
16-64 años,Extranjeros,Mujeres,2019,2736.0,34
65 y más,Españoles,Hombres,2019,18001.0,34
65 y más,Españoles,Mujeres,2019,22635.0,34
65 y más,Extranjeros,Hombres,2019,89.0,34
65 y más,Extranjeros,Mujeres,2019,109.0,34
0-15 años,Españoles,Hombres,2019,75372.0,35
0-15 años,Españoles,Mujeres,2019,71684.0,35
0-15 años,Extranjeros,Hombres,2019,8237.0,35
0-15 años,Extranjeros,Mujeres,2019,7596.0,35
16-64 años,Españoles,Hombres,2019,345185.0,35
16-64 años,Españoles,Mujeres,2019,337078.0,35
16-64 años,Extranjeros,Hombres,2019,53292.0,35
16-64 años,Extranjeros,Mujeres,2019,54195.0,35
65 y más,Españoles,Hombres,2019,68092.0,35
65 y más,Españoles,Mujeres,2019,84435.0,35
65 y más,Extranjeros,Hombres,2019,7596.0,35
65 y más,Extranjeros,Mujeres,2019,7644.0,35
0-15 años,Españoles,Hombres,2019,64843.0,36
0-15 años,Españoles,Mujeres,2019,60598.0,36
0-15 años,Extranjeros,Hombres,2019,1983.0,36
0-15 años,Extranjeros,Mujeres,2019,1951.0,36
16-64 años,Españoles,Hombres,2019,285445.0,36
16-64 años,Españoles,Mujeres,2019,288237.0,36
16-64 años,Extranjeros,Hombres,2019,13405.0,36
16-64 años,Extranjeros,Mujeres,2019,14331.0,36
65 y más,Españoles,Hombres,2019,88510.0,36
65 y más,Españoles,Mujeres,2019,121026.0,36
65 y más,Extranjeros,Hombres,2019,1100.0,36
65 y más,Extranjeros,Mujeres,2019,1236.0,36
0-15 años,Españoles,Hombres,2019,21517.0,26
0-15 años,Españoles,Mujeres,2019,20443.0,26
0-15 años,Extranjeros,Hombres,2019,3757.0,26
0-15 años,Extranjeros,Mujeres,2019,3431.0,26
16-64 años,Españoles,Hombres,2019,87288.0,26
16-64 años,Españoles,Mujeres,2019,85174.0,26
16-64 años,Extranjeros,Hombres,2019,14230.0,26
16-64 años,Extranjeros,Mujeres,2019,14709.0,26
65 y más,Españoles,Hombres,2019,28957.0,26
65 y más,Españoles,Mujeres,2019,36189.0,26
65 y más,Extranjeros,Hombres,2019,430.0,26
65 y más,Extranjeros,Mujeres,2019,673.0,26
0-15 años,Españoles,Hombres,2019,19952.0,37
0-15 años,Españoles,Mujeres,2019,18782.0,37
0-15 años,Extranjeros,Hombres,2019,909.0,37
0-15 años,Extranjeros,Mujeres,2019,949.0,37
16-64 años,Españoles,Hombres,2019,96188.0,37
16-64 años,Españoles,Mujeres,2019,94798.0,37
16-64 años,Extranjeros,Hombres,2019,4977.0,37
16-64 años,Extranjeros,Mujeres,2019,5827.0,37
65 y más,Españoles,Hombres,2019,38065.0,37
65 y más,Españoles,Mujeres,2019,49047.0,37
65 y más,Extranjeros,Hombres,2019,273.0,37
65 y más,Extranjeros,Mujeres,2019,352.0,37
0-15 años,Españoles,Hombres,2019,66718.0,38
0-15 años,Españoles,Mujeres,2019,63293.0,38
0-15 años,Extranjeros,Hombres,2019,8387.0,38
0-15 años,Extranjeros,Mujeres,2019,7986.0,38
16-64 años,Españoles,Hombres,2019,305903.0,38
16-64 años,Españoles,Mujeres,2019,304078.0,38
16-64 años,Extranjeros,Hombres,2019,50746.0,38
16-64 años,Extranjeros,Mujeres,2019,52960.0,38
65 y más,Españoles,Hombres,2019,67350.0,38
65 y más,Españoles,Mujeres,2019,87167.0,38
65 y más,Extranjeros,Hombres,2019,9093.0,38
65 y más,Extranjeros,Mujeres,2019,9302.0,38
0-15 años,Españoles,Hombres,2019,9365.0,40
0-15 años,Españoles,Mujeres,2019,8795.0,40
0-15 años,Extranjeros,Hombres,2019,1666.0,40
0-15 años,Extranjeros,Mujeres,2019,1578.0,40
16-64 años,Españoles,Hombres,2019,43835.0,40
16-64 años,Españoles,Mujeres,2019,40081.0,40
16-64 años,Extranjeros,Hombres,2019,6385.0,40
16-64 años,Extranjeros,Mujeres,2019,6729.0,40
65 y más,Españoles,Hombres,2019,15363.0,40
65 y más,Españoles,Mujeres,2019,18826.0,40
65 y más,Extranjeros,Hombres,2019,199.0,40
65 y más,Extranjeros,Mujeres,2019,307.0,40
0-15 años,Españoles,Hombres,2019,171561.0,41
0-15 años,Españoles,Mujeres,2019,162100.0,41
0-15 años,Extranjeros,Hombres,2019,4855.0,41
0-15 años,Extranjeros,Mujeres,2019,4736.0,41
16-64 años,Españoles,Hombres,2019,610696.0,41
16-64 años,Españoles,Mujeres,2019,611468.0,41
16-64 años,Extranjeros,Hombres,2019,26052.0,41
16-64 años,Extranjeros,Mujeres,2019,30308.0,41
65 y más,Españoles,Hombres,2019,134760.0,41
65 y más,Españoles,Mujeres,2019,182917.0,41
65 y más,Extranjeros,Hombres,2019,1288.0,41
65 y más,Extranjeros,Mujeres,2019,1648.0,41
0-15 años,Españoles,Hombres,2019,5212.0,42
0-15 años,Españoles,Mujeres,2019,4999.0,42
0-15 años,Extranjeros,Hombres,2019,680.0,42
0-15 años,Extranjeros,Mujeres,2019,672.0,42
16-64 años,Españoles,Hombres,2019,25370.0,42
16-64 años,Españoles,Mujeres,2019,23062.0,42
16-64 años,Extranjeros,Hombres,2019,3135.0,42
16-64 años,Extranjeros,Mujeres,2019,2759.0,42
65 y más,Españoles,Hombres,2019,10335.0,42
65 y más,Españoles,Mujeres,2019,12220.0,42
65 y más,Extranjeros,Hombres,2019,82.0,42
65 y más,Extranjeros,Mujeres,2019,110.0,42
0-15 años,Españoles,Hombres,2019,58183.0,43
0-15 años,Españoles,Mujeres,2019,54461.0,43
0-15 años,Extranjeros,Hombres,2019,11879.0,43
0-15 años,Extranjeros,Mujeres,2019,11349.0,43
16-64 años,Españoles,Hombres,2019,212518.0,43
16-64 años,Españoles,Mujeres,2019,206995.0,43
16-64 años,Extranjeros,Hombres,2019,50390.0,43
16-64 años,Extranjeros,Mujeres,2019,46955.0,43
65 y más,Españoles,Hombres,2019,64911.0,43
65 y más,Españoles,Mujeres,2019,79828.0,43
65 y más,Extranjeros,Hombres,2019,3377.0,43
65 y más,Extranjeros,Mujeres,2019,3818.0,43
0-15 años,Españoles,Hombres,2019,8064.0,44
0-15 años,Españoles,Mujeres,2019,7705.0,44
0-15 años,Extranjeros,Hombres,2019,1397.0,44
0-15 años,Extranjeros,Mujeres,2019,1377.0,44
16-64 años,Españoles,Hombres,2019,38046.0,44
16-64 años,Españoles,Mujeres,2019,34531.0,44
16-64 años,Extranjeros,Hombres,2019,5580.0,44
16-64 años,Extranjeros,Mujeres,2019,5120.0,44
65 y más,Españoles,Hombres,2019,14679.0,44
65 y más,Españoles,Mujeres,2019,17267.0,44
65 y más,Extranjeros,Hombres,2019,161.0,44
65 y más,Extranjeros,Mujeres,2019,210.0,44
0-15 años,Españoles,Hombres,2019,55482.0,45
0-15 años,Españoles,Mujeres,2019,52258.0,45
0-15 años,Extranjeros,Hombres,2019,6474.0,45
0-15 años,Extranjeros,Mujeres,2019,6358.0,45
16-64 años,Españoles,Hombres,2019,205858.0,45
16-64 años,Españoles,Mujeres,2019,193650.0,45
16-64 años,Extranjeros,Hombres,2019,25329.0,45
16-64 años,Extranjeros,Mujeres,2019,25059.0,45
65 y más,Españoles,Hombres,2019,55165.0,45
65 y más,Españoles,Mujeres,2019,67205.0,45
65 y más,Extranjeros,Hombres,2019,782.0,45
65 y más,Extranjeros,Mujeres,2019,1224.0,45
0-15 años,Españoles,Hombres,2019,186796.0,46
0-15 años,Españoles,Mujeres,2019,177232.0,46
0-15 años,Extranjeros,Hombres,2019,22277.0,46
0-15 años,Extranjeros,Mujeres,2019,20301.0,46
16-64 años,Españoles,Hombres,2019,735690.0,46
16-64 años,Españoles,Mujeres,2019,728886.0,46
16-64 años,Extranjeros,Hombres,2019,104223.0,46
16-64 años,Extranjeros,Mujeres,2019,103610.0,46
65 y más,Españoles,Hombres,2019,201263.0,46
65 y más,Españoles,Mujeres,2019,271409.0,46
65 y más,Extranjeros,Hombres,2019,6101.0,46
65 y más,Extranjeros,Mujeres,2019,7336.0,46
0-15 años,Españoles,Hombres,2019,35525.0,47
0-15 años,Españoles,Mujeres,2019,33721.0,47
0-15 años,Extranjeros,Hombres,2019,2141.0,47
0-15 años,Extranjeros,Mujeres,2019,2034.0,47
16-64 años,Españoles,Hombres,2019,153472.0,47
16-64 años,Españoles,Mujeres,2019,153661.0,47
16-64 años,Extranjeros,Hombres,2019,9710.0,47
16-64 años,Extranjeros,Mujeres,2019,10098.0,47
65 y más,Españoles,Hombres,2019,52018.0,47
65 y más,Españoles,Mujeres,2019,66366.0,47
65 y más,Extranjeros,Hombres,2019,350.0,47
65 y más,Extranjeros,Mujeres,2019,450.0,47
0-15 años,Españoles,Hombres,2019,8461.0,49
0-15 años,Españoles,Mujeres,2019,8036.0,49
0-15 años,Extranjeros,Hombres,2019,478.0,49
0-15 años,Extranjeros,Mujeres,2019,410.0,49
16-64 años,Españoles,Hombres,2019,50453.0,49
16-64 años,Españoles,Mujeres,2019,46896.0,49
16-64 años,Extranjeros,Hombres,2019,2192.0,49
16-64 años,Extranjeros,Mujeres,2019,2409.0,49
65 y más,Españoles,Hombres,2019,23629.0,49
65 y más,Españoles,Mujeres,2019,29282.0,49
65 y más,Extranjeros,Hombres,2019,128.0,49
65 y más,Extranjeros,Mujeres,2019,165.0,49
0-15 años,Españoles,Hombres,2019,65802.0,50
0-15 años,Españoles,Mujeres,2019,62064.0,50
0-15 años,Extranjeros,Hombres,2019,9681.0,50
0-15 años,Extranjeros,Mujeres,2019,9112.0,50
16-64 años,Españoles,Hombres,2019,264922.0,50
16-64 años,Españoles,Mujeres,2019,260723.0,50
16-64 años,Extranjeros,Hombres,2019,44157.0,50
16-64 años,Extranjeros,Mujeres,2019,44447.0,50
65 y más,Españoles,Hombres,2019,85803.0,50
65 y más,Españoles,Mujeres,2019,115001.0,50
65 y más,Extranjeros,Hombres,2019,1174.0,50
65 y más,Extranjeros,Mujeres,2019,1807.0,50
0-15 años,Españoles,Hombres,2019,8974.0,51
0-15 años,Españoles,Mujeres,2019,8614.0,51
0-15 años,Extranjeros,Hombres,2019,510.0,51
0-15 años,Extranjeros,Mujeres,2019,446.0,51
16-64 años,Españoles,Hombres,2019,26807.0,51
16-64 años,Españoles,Mujeres,2019,24972.0,51
16-64 años,Extranjeros,Hombres,2019,2216.0,51
16-64 años,Extranjeros,Mujeres,2019,2309.0,51
65 y más,Españoles,Hombres,2019,4247.0,51
65 y más,Españoles,Mujeres,2019,5371.0,51
65 y más,Extranjeros,Hombres,2019,158.0,51
65 y más,Extranjeros,Mujeres,2019,153.0,51
0-15 años,Españoles,Hombres,2019,9100.0,52
0-15 años,Españoles,Mujeres,2019,8702.0,52
0-15 años,Extranjeros,Hombres,2019,1656.0,52
0-15 años,Extranjeros,Mujeres,2019,1468.0,52
16-64 años,Españoles,Hombres,2019,24709.0,52
16-64 años,Españoles,Mujeres,2019,22699.0,52
16-64 años,Extranjeros,Hombres,2019,4497.0,52
16-64 años,Extranjeros,Mujeres,2019,4780.0,52
65 y más,Españoles,Hombres,2019,3510.0,52
65 y más,Españoles,Mujeres,2019,4501.0,52
65 y más,Extranjeros,Hombres,2019,422.0,52
65 y más,Extranjeros,Mujeres,2019,443.0,52
